step,x1_real,x2_real,u_real,x1_ref
515,1.1559516,1.5092274,1.2150104,2.0
516,1.219058,1.61173,1.2148389,2.0
517,1.0604293,1.5755123,1.2504379,2.0
518,1.1252759,1.5785284,1.2713779,2.0
519,1.2453156,1.7310618,1.2343935,2.0
520,1.1002408,1.6910795,1.193349,2.0
521,1.2098758,1.7117041,1.2047578,2.0
522,1.1169269,1.7096155,1.376771,2.0
523,1.1554276,1.7927797,1.4213719,2.0
524,1.2992767,1.8247751,1.3199292,2.0
525,1.2385957,1.8509872,1.4837095,2.0
526,1.3822407,2.0514376,1.5975871,2.0
527,1.3548268,2.1711931,1.7201989,2.0
528,1.4687147,2.168495,1.8716142,2.0
529,1.6455594,2.4647014,1.6732517,2.0
530,1.5209804,2.405911,-0.1922335,0.0
531,0.5830372,0.5252076,-0.17159177,0.0
532,0.074208416,-0.034250505,-0.06556767,0.0
533,-0.02055693,-0.102561,-0.02390336,0.0
534,0.03902658,0.08051577,0.013422031,0.0
535,0.09697306,0.084865816,-0.024525141,0.0
536,-0.01140127,0.18289705,-0.024620783,0.0
537,0.011213604,0.0039404067,-0.010842878,0.0
538,-0.0059989356,0.124968134,-0.022238323,0.0
539,-0.013112517,0.056730937,-0.013153223,0.0
540,-0.010472663,-0.12432614,0.0,0.0
